"ensembl_gene_id"	"entrezgene_id"	"hgnc_symbol"	"gene_biotype"
"ENSG00000261020"	NA	""	"lncRNA"
"ENSG00000263375"	NA	""	"processed_pseudogene"
"ENSG00000265394"	NA	""	"lncRNA"
"ENSG00000149124"	10249	"GLYAT"	"protein_coding"
"ENSG00000265356"	NA	""	"lncRNA"
"ENSG00000151491"	2059	"EPS8"	"protein_coding"
"ENSG00000266673"	NA	""	"processed_pseudogene"
"ENSG00000262319"	NA	""	"lncRNA"
"ENSG00000198783"	91603	"ZNF830"	"protein_coding"
"ENSG00000181374"	6357	"CCL13"	"protein_coding"
"ENSG00000272347"	NA	""	"lncRNA"
"ENSG00000250921"	NA	"LINC02063"	"lncRNA"
"ENSG00000226414"	NA	"MTCYBP38"	"processed_pseudogene"
"ENSG00000232183"	NA	""	"lncRNA"
"ENSG00000251532"	NA	""	"lncRNA"
"ENSG00000171004"	90161	"HS6ST2"	"protein_coding"
"ENSG00000204816"	NA	"FGF7P5"	"unprocessed_pseudogene"
"ENSG00000188002"	NA	""	"transcribed_unprocessed_pseudogene"
"ENSG00000286451"	NA	""	"lncRNA"
"ENSG00000225254"	NA	"ARMC8P1"	"processed_pseudogene"
"ENSG00000287276"	NA	""	"transcribed_unprocessed_pseudogene"
"ENSG00000277260"	NA	"FAM74A7"	"lncRNA"
"ENSG00000231804"	NA	""	"processed_pseudogene"
"ENSG00000277575"	NA	""	"processed_pseudogene"
"ENSG00000253232"	NA	""	"processed_pseudogene"
"ENSG00000237207"	NA	"RBM17P3"	"processed_pseudogene"
"ENSG00000286916"	NA	""	"processed_pseudogene"
"ENSG00000168077"	51435	"SCARA3"	"protein_coding"
"ENSG00000288225"	NA	""	"processed_pseudogene"
"ENSG00000230188"	NA	""	"processed_pseudogene"
"ENSG00000237422"	NA	""	"lncRNA"
"ENSG00000229269"	NA	""	"lncRNA"
"ENSG00000167074"	7008	"TEF"	"protein_coding"
"ENSG00000235244"	642776	"DANT2"	"lncRNA"
"ENSG00000255309"	NA	""	"processed_pseudogene"
"ENSG00000237451"	NA	"CDK2AP2P2"	"processed_pseudogene"
"ENSG00000186577"	221491	"SMIM29"	"protein_coding"
"ENSG00000231373"	NA	"GNA14-AS1"	"lncRNA"
"ENSG00000126653"	84081	"NSRP1"	"protein_coding"
"ENSG00000285010"	NA	"OOSP4A"	"protein_coding"
"ENSG00000236494"	NA	""	"lncRNA"
"ENSG00000234853"	NA	"NDUFA5P3"	"processed_pseudogene"
"ENSG00000255368"	NA	""	"processed_pseudogene"
"ENSG00000259269"	NA	""	"lncRNA"
"ENSG00000236252"	101928381	""	"transcribed_processed_pseudogene"
"ENSG00000224808"	NA	"SRGAP3-AS1"	"lncRNA"
"ENSG00000254708"	NA	"MMADHCP2"	"processed_pseudogene"
"ENSG00000224732"	NA	"MAGEA7P"	"unprocessed_pseudogene"
"ENSG00000287069"	NA	""	"lncRNA"
"ENSG00000255450"	NA	""	"processed_pseudogene"
"ENSG00000238039"	NA	""	"lncRNA"
"ENSG00000254544"	NA	"PCNAP4"	"processed_pseudogene"
"ENSG00000225110"	105373377	"PNMA6F"	"protein_coding"
"ENSG00000285634"	NA	""	"lncRNA"
"ENSG00000280798"	283267	"LINC00294"	"lncRNA"
"ENSG00000231929"	NA	"HMGB3P31"	"processed_pseudogene"
"ENSG00000172940"	9390	"SLC22A13"	"protein_coding"
"ENSG00000226421"	NA	"SLC25A5P5"	"processed_pseudogene"
"ENSG00000150244"	79097	"TRIM48"	"protein_coding"
"ENSG00000120054"	1369	"CPN1"	"protein_coding"
"ENSG00000197021"	541578	"EOLA2"	"protein_coding"
"ENSG00000134996"	26578	"OSTF1"	"protein_coding"
"ENSG00000230000"	NA	""	"lncRNA"
"ENSG00000250584"	100506791	"LINC01511"	"lncRNA"
"ENSG00000257639"	NA	""	"unprocessed_pseudogene"
"ENSG00000271696"	NA	""	"processed_pseudogene"
"ENSG00000235160"	107984780	"LINC02248"	"lncRNA"
"ENSG00000225705"	NA	""	"processed_pseudogene"
"ENSG00000183426"	9284	"NPIPA1"	"protein_coding"
"ENSG00000183426"	642799	"NPIPA1"	"protein_coding"
"ENSG00000199865"	NA	"RNU6-495P"	"snRNA"
"ENSG00000273424"	NA	""	"lncRNA"
"ENSG00000183864"	10766	"TOB2"	"protein_coding"
"ENSG00000250173"	NA	""	"lncRNA"
"ENSG00000226581"	NA	"LINC02848"	"lncRNA"
"ENSG00000259751"	NA	"TUBAP11"	"processed_pseudogene"
"ENSG00000113504"	10723	"SLC12A7"	"protein_coding"
"ENSG00000225930"	26082	"LINC02249"	"lncRNA"
"ENSG00000282520"	NA	"IGHD3OR15-3A"	"IG_D_gene"
"ENSG00000274835"	NA	""	"unprocessed_pseudogene"
"ENSG00000233173"	NA	"VN1R34P"	"unitary_pseudogene"
"ENSG00000259192"	NA	""	"processed_pseudogene"
"ENSG00000253488"	NA	"SINHCAFP3"	"processed_pseudogene"
"ENSG00000255359"	100500938	"CCDC179"	"protein_coding"
"ENSG00000228992"	NA	"RPL5P32"	"processed_pseudogene"
"ENSG00000100410"	84844	"PHF5A"	"protein_coding"
"ENSG00000261247"	653075	"GOLGA8T"	"protein_coding"
"ENSG00000261247"	653125	"GOLGA8T"	"protein_coding"
"ENSG00000253182"	NA	""	"lncRNA"
"ENSG00000259196"	NA	"HMBOX1-IT1"	"lncRNA"
"ENSG00000163810"	7047	"TGM4"	"protein_coding"
"ENSG00000254738"	NA	"MRGPRX11P"	"unprocessed_pseudogene"
"ENSG00000253939"	NA	""	"lncRNA"
"ENSG00000254743"	NA	"OR10V3P"	"unprocessed_pseudogene"
"ENSG00000253335"	NA	""	"lncRNA"
"ENSG00000254669"	NA	""	"lncRNA"
"ENSG00000253951"	NA	"CCT3P1"	"processed_pseudogene"
"ENSG00000106078"	23242	"COBL"	"protein_coding"
"ENSG00000165887"	26287	"ANKRD2"	"protein_coding"
"ENSG00000253770"	NA	"HMGB1P23"	"processed_pseudogene"
"ENSG00000170955"	112464	"CAVIN3"	"protein_coding"
"ENSG00000259366"	NA	""	"lncRNA"
"ENSG00000239839"	1668	"DEFA3"	"protein_coding"
"ENSG00000188101"	NA	"ALOX15P2"	"unprocessed_pseudogene"
"ENSG00000166140"	84936	"ZFYVE19"	"protein_coding"
"ENSG00000254069"	NA	""	"processed_pseudogene"
"ENSG00000227582"	NA	"ADGRF5P1"	"transcribed_processed_pseudogene"
"ENSG00000242607"	NA	"RPS3AP34"	"processed_pseudogene"
"ENSG00000100413"	171568	"POLR3H"	"protein_coding"
"ENSG00000226206"	NA	""	"lncRNA"
"ENSG00000237215"	NA	"DEFB131D"	"unprocessed_pseudogene"
"ENSG00000185238"	10196	"PRMT3"	"protein_coding"
"ENSG00000230335"	NA	"DNAJB5P1"	"processed_pseudogene"
"ENSG00000248538"	157273	""	"lncRNA"
"ENSG00000236801"	NA	"RPL24P8"	"processed_pseudogene"
"ENSG00000233933"	NA	""	"processed_pseudogene"
"ENSG00000204860"	NA	"FAM201A"	"lncRNA"
"ENSG00000123159"	10755	"GIPC1"	"protein_coding"
"ENSG00000077420"	54518	"APBB1IP"	"protein_coding"
"ENSG00000106772"	158471	"PRUNE2"	"protein_coding"
"ENSG00000165775"	65991	"FUNDC2"	"protein_coding"
"ENSG00000271440"	NA	""	"processed_pseudogene"
"ENSG00000124784"	83732	"RIOK1"	"protein_coding"
"ENSG00000166828"	6340	"SCNN1G"	"protein_coding"
"ENSG00000271119"	NA	""	"lncRNA"
"ENSG00000235339"	NA	"GEMIN2P2"	"processed_pseudogene"
"ENSG00000285766"	NA	""	"lncRNA"
"ENSG00000279222"	NA	""	"TEC"
"ENSG00000278913"	NA	""	"TEC"
"ENSG00000131368"	64432	"MRPS25"	"protein_coding"
"ENSG00000249116"	NA	"IRX4-AS1"	"lncRNA"
"ENSG00000227779"	NA	"NDUFB3P5"	"processed_pseudogene"
"ENSG00000213513"	NA	"IMPDH1P5"	"processed_pseudogene"
"ENSG00000272381"	NA	"LINC02664"	"lncRNA"
"ENSG00000241769"	100131434	"LINC00893"	"lncRNA"
"ENSG00000174721"	143282	"FGFBP3"	"protein_coding"
"ENSG00000164362"	7015	"TERT"	"protein_coding"
"ENSG00000286373"	NA	""	"lncRNA"
"ENSG00000253993"	NA	""	"processed_pseudogene"
"ENSG00000287204"	NA	""	"lncRNA"
"ENSG00000254061"	NA	""	"processed_pseudogene"
"ENSG00000253641"	101929191	""	"lncRNA"
"ENSG00000258186"	NA	"SLC7A5P2"	"transcribed_processed_pseudogene"
"ENSG00000239256"	NA	"RPL35AP35"	"processed_pseudogene"
"ENSG00000186579"	245909	"DEFB106A"	"protein_coding"
"ENSG00000227018"	NA	"IL6STP1"	"processed_pseudogene"
"ENSG00000264107"	NA	"MIR4733HG"	"lncRNA"
"ENSG00000102897"	57149	"LYRM1"	"protein_coding"
"ENSG00000263164"	NA	""	"lncRNA"
"ENSG00000263674"	NA	""	"lncRNA"
"ENSG00000248121"	NA	"SMURF2P1"	"transcribed_unprocessed_pseudogene"
"ENSG00000253995"	NA	"RPL10P18"	"processed_pseudogene"
"ENSG00000265574"	NA	"WDR45BP1"	"processed_pseudogene"
"ENSG00000156650"	23522	"KAT6B"	"protein_coding"
"ENSG00000214268"	NA	"RPS3AP33"	"processed_pseudogene"
"ENSG00000263483"	NA	"MTATP6P3"	"unprocessed_pseudogene"
"ENSG00000254425"	NA	""	"processed_pseudogene"
"ENSG00000264673"	NA	""	"lncRNA"
"ENSG00000229749"	NA	"COTL1P1"	"processed_pseudogene"
"ENSG00000254111"	NA	""	"lncRNA"
"ENSG00000266009"	NA	""	"transcribed_processed_pseudogene"
"ENSG00000264023"	NA	""	"lncRNA"
"ENSG00000214925"	NA	"RPL36AP52"	"processed_pseudogene"
"ENSG00000254768"	NA	""	"lncRNA"
"ENSG00000228478"	NA	""	"lncRNA"
"ENSG00000167693"	64359	"NXN"	"protein_coding"
"ENSG00000271350"	NA	""	"processed_pseudogene"
"ENSG00000227806"	NA	"OR5W1P"	"unprocessed_pseudogene"
"ENSG00000124772"	57699	"CPNE5"	"protein_coding"
"ENSG00000197620"	91966	"EOLA1"	"protein_coding"
"ENSG00000180423"	283254	"HARBI1"	"protein_coding"
"ENSG00000104660"	23484	"LEPROTL1"	"protein_coding"
"ENSG00000286491"	105373044	""	"lncRNA"
"ENSG00000172346"	27254	"CSDC2"	"protein_coding"
"ENSG00000127529"	26658	"OR7C2"	"protein_coding"
"ENSG00000229339"	NA	""	"processed_pseudogene"
"ENSG00000231897"	NA	"MARK2P14"	"unprocessed_pseudogene"
"ENSG00000186115"	8529	"CYP4F2"	"protein_coding"
"ENSG00000272121"	NA	""	"lncRNA"
"ENSG00000272900"	NA	"OR10Q2P"	"unprocessed_pseudogene"
"ENSG00000223668"	NA	"EEF1A1P24"	"processed_pseudogene"
"ENSG00000167825"	10798	"OR5I1"	"protein_coding"
"ENSG00000185614"	389119	"INKA1"	"protein_coding"
"ENSG00000285952"	NA	""	"lncRNA"
"ENSG00000187612"	390148	"OR5W2"	"protein_coding"
"ENSG00000262267"	NA	""	"lncRNA"
"ENSG00000052841"	55761	"TTC17"	"protein_coding"
"ENSG00000261448"	102723692	""	"lncRNA"
"ENSG00000255037"	NA	""	"unprocessed_pseudogene"
"ENSG00000226216"	NA	"RPS12P5"	"processed_pseudogene"
"ENSG00000100417"	5372	"PMM1"	"protein_coding"
"ENSG00000234723"	NA	""	"unprocessed_pseudogene"
"ENSG00000260735"	100505915	""	"transcribed_processed_pseudogene"
"ENSG00000206552"	100506275	"KRBOX1-AS1"	"lncRNA"
"ENSG00000268279"	NA	""	"protein_coding"
"ENSG00000224338"	NA	"MTCYBP45"	"processed_pseudogene"
"ENSG00000262117"	400500	"BCAR4"	"lncRNA"
"ENSG00000237838"	NA	""	"lncRNA"
"ENSG00000227245"	NA	""	"lncRNA"
"ENSG00000226302"	NA	""	"lncRNA"
"ENSG00000251590"	NA	"NIFKP7"	"unprocessed_pseudogene"
"ENSG00000231362"	NA	""	"processed_pseudogene"
"ENSG00000276040"	26165	"SPATA31A7"	"protein_coding"
"ENSG00000280739"	440952	"EIF1B-AS1"	"lncRNA"
"ENSG00000263307"	NA	"RSL1D1-DT"	"lncRNA"
"ENSG00000257838"	653786	"OTOAP1"	"transcribed_unprocessed_pseudogene"
"ENSG00000271964"	NA	""	"lncRNA"
"ENSG00000287377"	NA	""	"lncRNA"
"ENSG00000074800"	2023	"ENO1"	"protein_coding"
"ENSG00000223398"	NA	""	"processed_pseudogene"
"ENSG00000170364"	6419	"SETMAR"	"protein_coding"
"ENSG00000283133"	NA	""	"processed_pseudogene"
"ENSG00000183458"	NA	"PKD1P3"	"transcribed_unprocessed_pseudogene"
"ENSG00000254320"	NA	""	"processed_pseudogene"
"ENSG00000253560"	NA	""	"processed_pseudogene"
"ENSG00000260690"	NA	"CYCSP39"	"processed_pseudogene"
"ENSG00000120907"	148	"ADRA1A"	"protein_coding"
"ENSG00000103375"	343	"AQP8"	"protein_coding"
"ENSG00000278626"	NA	""	"lncRNA"
"ENSG00000260551"	791115	"PWRN2"	"lncRNA"
"ENSG00000274099"	NA	"ABCB10P1"	"processed_pseudogene"
"ENSG00000261064"	NA	"LINC02256"	"lncRNA"
"ENSG00000259011"	NA	""	"lncRNA"
"ENSG00000164530"	221476	"PI16"	"protein_coding"
"ENSG00000131355"	84658	"ADGRE3"	"protein_coding"
"ENSG00000100418"	27351	"DESI1"	"protein_coding"
"ENSG00000198826"	9824	"ARHGAP11A"	"protein_coding"
"ENSG00000180438"	348825	"TPRXL"	"transcribed_processed_pseudogene"
"ENSG00000265185"	NA	"SNORD3B-1"	"snoRNA"
"ENSG00000266535"	NA	""	"lncRNA"
"ENSG00000267074"	NA	""	"lncRNA"
"ENSG00000275676"	NA	""	"lncRNA"
"ENSG00000232981"	NA	"MTCO1P51"	"unprocessed_pseudogene"
"ENSG00000227555"	286370	"MIR4290HG"	"lncRNA"
"ENSG00000112164"	2740	"GLP1R"	"protein_coding"
"ENSG00000236450"	NA	""	"processed_pseudogene"
"ENSG00000228522"	NA	""	"transcribed_unprocessed_pseudogene"
"ENSG00000155592"	342357	"ZKSCAN2"	"protein_coding"
"ENSG00000211689"	445347	"TRGC1"	"TR_C_gene"
"ENSG00000235641"	NA	"LINC00484"	"lncRNA"
"ENSG00000133878"	78986	"DUSP26"	"protein_coding"
"ENSG00000271194"	NA	"RNF138P2"	"processed_pseudogene"
"ENSG00000130856"	7776	"ZNF236"	"protein_coding"
"ENSG00000186466"	NA	"AQP7P1"	"unprocessed_pseudogene"
"ENSG00000234686"	NA	""	"lncRNA"
"ENSG00000230303"	NA	""	"lncRNA"
"ENSG00000237026"	NA	""	"processed_pseudogene"
"ENSG00000187546"	392636	"AGMO"	"protein_coding"
"ENSG00000196419"	2547	"XRCC6"	"protein_coding"
"ENSG00000175061"	125144	"SNHG29"	"lncRNA"
"ENSG00000122254"	9956	"HS3ST2"	"protein_coding"
"ENSG00000049656"	81037	"CLPTM1L"	"protein_coding"
"ENSG00000175928"	57633	"LRRN1"	"protein_coding"
"ENSG00000225434"	100507540	"LINC01504"	"lncRNA"
"ENSG00000147465"	6770	"STAR"	"protein_coding"
"ENSG00000231876"	102723536	""	"lncRNA"
"ENSG00000233309"	NA	"RPS6P12"	"processed_pseudogene"
"ENSG00000228123"	NA	""	"processed_pseudogene"
"ENSG00000234860"	NA	""	"lncRNA"
"ENSG00000227523"	NA	"RPS20P15"	"processed_pseudogene"
"ENSG00000112186"	10486	"CAP2"	"protein_coding"
"ENSG00000172159"	257019	"FRMD3"	"protein_coding"
"ENSG00000163788"	54861	"SNRK"	"protein_coding"
"ENSG00000170537"	79905	"TMC7"	"protein_coding"
"ENSG00000162174"	80150	"ASRGL1"	"protein_coding"
"ENSG00000236337"	NA	"FMR1-IT1"	"lncRNA"
"ENSG00000198681"	4100	"MAGEA1"	"protein_coding"
"ENSG00000196406"	64648	"SPANXD"	"protein_coding"
"ENSG00000230130"	NA	"MTND2P39"	"processed_pseudogene"
"ENSG00000235598"	NA	"RRM2P4"	"processed_pseudogene"
"ENSG00000058404"	816	"CAMK2B"	"protein_coding"
"ENSG00000133135"	79589	"RNF128"	"protein_coding"
"ENSG00000254917"	NA	"OR7E15P"	"unprocessed_pseudogene"
"ENSG00000253685"	NA	"MTND5P41"	"unprocessed_pseudogene"
"ENSG00000253346"	NA	""	"processed_pseudogene"
"ENSG00000167034"	4824	"NKX3-1"	"protein_coding"
"ENSG00000184423"	NA	"RPL23AP38"	"processed_pseudogene"
"ENSG00000285977"	NA	""	"lncRNA"
"ENSG00000234123"	NA	"RHBDF1P1"	"processed_pseudogene"
"ENSG00000147416"	526	"ATP6V1B2"	"protein_coding"
"ENSG00000230465"	NA	"VENTXP4"	"processed_pseudogene"
"ENSG00000224094"	NA	"RPS24P8"	"processed_pseudogene"
"ENSG00000230111"	NA	"H3P11"	"processed_pseudogene"
"ENSG00000270377"	NA	""	"processed_pseudogene"
"ENSG00000183960"	131096	"KCNH8"	"protein_coding"
"ENSG00000286566"	NA	""	"lncRNA"
"ENSG00000256896"	NA	"PSMC1P8"	"processed_pseudogene"
"ENSG00000256232"	101929027	"LINC02387"	"lncRNA"
"ENSG00000275278"	NA	""	"lncRNA"
"ENSG00000255983"	NA	""	"lncRNA"
"ENSG00000256844"	NA	"MEF2BNBP1"	"processed_pseudogene"
"ENSG00000101074"	140902	"R3HDML"	"protein_coding"
"ENSG00000130032"	79057	"PRRG3"	"protein_coding"
"ENSG00000267594"	NA	"CYP4F24P"	"unprocessed_pseudogene"
"ENSG00000224411"	NA	"HSP90AA2P"	"processed_pseudogene"
"ENSG00000101294"	81502	"HM13"	"protein_coding"
"ENSG00000254589"	NA	"EIF4A2P3"	"processed_pseudogene"
"ENSG00000279266"	NA	""	"TEC"
"ENSG00000139174"	144165	"PRICKLE1"	"protein_coding"
"ENSG00000214417"	NA	"KRT18P13"	"processed_pseudogene"
"ENSG00000267135"	NA	""	"processed_pseudogene"
"ENSG00000109911"	26610	"ELP4"	"protein_coding"
"ENSG00000221867"	4102	"MAGEA3"	"protein_coding"
"ENSG00000135048"	23670	"CEMIP2"	"protein_coding"
"ENSG00000186204"	66002	"CYP4F12"	"protein_coding"
"ENSG00000233096"	NA	""	"lncRNA"
"ENSG00000213849"	NA	""	"processed_pseudogene"
"ENSG00000261293"	NA	""	"lncRNA"
"ENSG00000279099"	NA	""	"TEC"
"ENSG00000197006"	51108	"METTL9"	"protein_coding"
"ENSG00000156675"	80223	"RAB11FIP1"	"protein_coding"
"ENSG00000114353"	2771	"GNAI2"	"protein_coding"
"ENSG00000147257"	2719	"GPC3"	"protein_coding"
"ENSG00000181984"	729786	"GOLGA8CP"	"unprocessed_pseudogene"
"ENSG00000261792"	NA	"DNM1P28"	"unprocessed_pseudogene"
"ENSG00000270185"	NA	"IGHD1OR15-1B"	"IG_D_gene"
"ENSG00000175779"	400359	"LINC02694"	"lncRNA"
"ENSG00000259214"	NA	""	"processed_pseudogene"
"ENSG00000153339"	22878	"TRAPPC8"	"protein_coding"
"ENSG00000273786"	NA	""	"lncRNA"
"ENSG00000270055"	NA	""	"lncRNA"
"ENSG00000261480"	653720	"GOLGA8M"	"lncRNA"
"ENSG00000277755"	NA	""	"processed_pseudogene"
"ENSG00000263070"	NA	""	"transcribed_unprocessed_pseudogene"
"ENSG00000259516"	NA	"ANP32AP1"	"transcribed_processed_pseudogene"
"ENSG00000164151"	23379	"ICE1"	"protein_coding"
"ENSG00000104081"	90427	"BMF"	"protein_coding"
"ENSG00000160951"	5731	"PTGER1"	"protein_coding"
"ENSG00000179889"	23042	"PDXDC1"	"protein_coding"
"ENSG00000198146"	54989	"ZNF770"	"protein_coding"
"ENSG00000268564"	NA	"ILVBL-AS1"	"lncRNA"
"ENSG00000198367"	NA	"OR7A11P"	"unprocessed_pseudogene"
"ENSG00000253524"	NA	""	"lncRNA"
"ENSG00000275432"	NA	""	"processed_pseudogene"
"ENSG00000240519"	NA	""	"processed_pseudogene"
"ENSG00000254362"	NA	""	"lncRNA"
"ENSG00000259380"	NA	""	"lncRNA"
"ENSG00000167461"	4218	"RAB8A"	"protein_coding"
"ENSG00000253414"	100507420	""	"lncRNA"
"ENSG00000277435"	NA	""	"processed_pseudogene"
"ENSG00000248949"	NA	""	"lncRNA"
"ENSG00000253476"	NA	""	"lncRNA"
"ENSG00000259603"	NA	""	"lncRNA"
"ENSG00000248738"	101929237	""	"lncRNA"
"ENSG00000259239"	NA	""	"processed_pseudogene"
"ENSG00000071539"	9319	"TRIP13"	"protein_coding"
"ENSG00000259122"	NA	"TVP23BP1"	"unprocessed_pseudogene"
"ENSG00000260571"	NA	"BNIP3P5"	"processed_pseudogene"
"ENSG00000253133"	NA	""	"lncRNA"
"ENSG00000259245"	NA	"LINC02853"	"lncRNA"
"ENSG00000258706"	NA	"SLC20A1P3"	"processed_pseudogene"
"ENSG00000259254"	NA	""	"lncRNA"
"ENSG00000248964"	101929470	""	"lncRNA"
"ENSG00000253344"	NA	""	"lncRNA"
"ENSG00000180229"	283755	"HERC2P3"	"transcribed_unprocessed_pseudogene"
"ENSG00000284724"	NA	""	"transcribed_unprocessed_pseudogene"
"ENSG00000187840"	1978	"EIF4EBP1"	"protein_coding"
"ENSG00000224440"	100129239	"CXorf51A"	"protein_coding"
"ENSG00000269993"	NA	""	"lncRNA"
"ENSG00000160219"	139716	"GAB3"	"protein_coding"
"ENSG00000186599"	245908	"DEFB105B"	"protein_coding"
"ENSG00000186599"	504180	"DEFB105B"	"protein_coding"
"ENSG00000285687"	NA	"FAM90A22P"	"protein_coding"
"ENSG00000234546"	102724571	"LNCTAM34A"	"lncRNA"
"ENSG00000272288"	101929243	"ILRUN-AS1"	"lncRNA"
"ENSG00000104756"	54793	"KCTD9"	"protein_coding"
"ENSG00000116786"	23207	"PLEKHM2"	"protein_coding"
"ENSG00000228216"	NA	""	"lncRNA"
"ENSG00000276128"	NA	""	"transcribed_processed_pseudogene"
"ENSG00000096433"	3710	"ITPR3"	"protein_coding"
"ENSG00000204814"	NA	""	"lncRNA"
"ENSG00000270627"	NA	""	"processed_pseudogene"
"ENSG00000158079"	138639	"PTPDC1"	"protein_coding"
"ENSG00000174358"	340024	"SLC6A19"	"protein_coding"
"ENSG00000167460"	7171	"TPM4"	"protein_coding"
"ENSG00000235703"	NA	"LINC00894"	"lncRNA"
"ENSG00000223597"	105374644	"LINC02142"	"lncRNA"
"ENSG00000091157"	23335	"WDR7"	"protein_coding"
"ENSG00000287790"	NA	""	"lncRNA"
"ENSG00000248962"	NA	""	"lncRNA"
"ENSG00000249966"	NA	""	"lncRNA"
"ENSG00000145536"	170690	"ADAMTS16"	"protein_coding"
"ENSG00000120925"	81790	"RNF170"	"protein_coding"
"ENSG00000223940"	NA	"KRT8P8"	"processed_pseudogene"
"ENSG00000234748"	NA	""	"processed_pseudogene"
"ENSG00000214930"	NA	"KRT8P6"	"processed_pseudogene"
"ENSG00000226388"	NA	"ELL2P4"	"processed_pseudogene"
"ENSG00000102243"	51442	"VGLL1"	"protein_coding"
"ENSG00000200332"	NA	""	"misc_RNA"
"ENSG00000100138"	4809	"SNU13"	"protein_coding"
"ENSG00000101098"	140730	"RIMS4"	"protein_coding"
"ENSG00000256951"	NA	""	"transcribed_processed_pseudogene"
"ENSG00000137801"	7057	"THBS1"	"protein_coding"
"ENSG00000111224"	57097	"PARP11"	"protein_coding"
"ENSG00000280069"	NA	""	"TEC"
"ENSG00000267035"	NA	""	"lncRNA"
"ENSG00000144659"	54977	"SLC25A38"	"protein_coding"
"ENSG00000227300"	NA	"KRT16P2"	"transcribed_unprocessed_pseudogene"
"ENSG00000282419"	100132015	"TEX13D"	"protein_coding"
"ENSG00000232211"	NA	""	"lncRNA"
"ENSG00000231686"	NA	"ANKRD11P2"	"processed_pseudogene"
"ENSG00000225883"	NA	"BMS1P11"	"unprocessed_pseudogene"
"ENSG00000286096"	110806308	"GPC3-AS1"	"TEC"
"ENSG00000130222"	10912	"GADD45G"	"protein_coding"
"ENSG00000214897"	649238	"PNMA6E"	"protein_coding"
"ENSG00000262227"	NA	""	"lncRNA"
"ENSG00000225660"	NA	""	"processed_pseudogene"
"ENSG00000267046"	NA	"E2F3P1"	"processed_pseudogene"
"ENSG00000254370"	NA	""	"lncRNA"
"ENSG00000172171"	79736	"TEFM"	"protein_coding"
"ENSG00000253643"	101929315	""	"lncRNA"
"ENSG00000147394"	7739	"ZNF185"	"protein_coding"
"ENSG00000178287"	653423	"SPAG11A"	"protein_coding"
"ENSG00000231133"	768097	"HAR1B"	"lncRNA"
"ENSG00000285531"	NA	""	"processed_pseudogene"
"ENSG00000207457"	NA	"RNU6-476P"	"snRNA"
"ENSG00000184208"	79640	"C22orf46"	"transcribed_unitary_pseudogene"
"ENSG00000274915"	NA	""	"misc_RNA"
"ENSG00000225978"	NA	"HAR1A"	"lncRNA"
"ENSG00000287324"	NA	""	"lncRNA"
"ENSG00000260416"	NA	""	"lncRNA"
"ENSG00000286628"	NA	""	"lncRNA"
"ENSG00000268951"	NA	"CDRT15P7"	"processed_pseudogene"
"ENSG00000231977"	NA	""	"lncRNA"
"ENSG00000224185"	NA	"SNX18P9"	"processed_pseudogene"
"ENSG00000258757"	NA	""	"lncRNA"
"ENSG00000135045"	55071	"C9orf40"	"protein_coding"
"ENSG00000207598"	406909	"MIR124-3"	"miRNA"
"ENSG00000231261"	NA	"HMGN2P10"	"processed_pseudogene"
"ENSG00000149658"	54915	"YTHDF1"	"protein_coding"
"ENSG00000252603"	NA	"RNU6ATAC22P"	"snRNA"
"ENSG00000070778"	11099	"PTPN21"	"protein_coding"
"ENSG00000266503"	NA	"RN7SL162P"	"misc_RNA"
"ENSG00000248137"	NA	""	"lncRNA"
"ENSG00000100209"	150274	"HSCB"	"protein_coding"
"ENSG00000285689"	NA	""	"lncRNA"
"ENSG00000280251"	NA	""	"TEC"
"ENSG00000226429"	NA	""	"unprocessed_pseudogene"
"ENSG00000021776"	9716	"AQR"	"protein_coding"
"ENSG00000233713"	NA	""	"processed_pseudogene"
"ENSG00000178691"	23512	"SUZ12"	"protein_coding"
"ENSG00000277412"	NA	""	"lncRNA"
"ENSG00000279002"	NA	""	"TEC"
"ENSG00000231990"	NA	""	"lncRNA"
"ENSG00000153560"	7342	"UBP1"	"protein_coding"
"ENSG00000287727"	NA	""	"lncRNA"
"ENSG00000171421"	64979	"MRPL36"	"protein_coding"
"ENSG00000176022"	126792	"B3GALT6"	"protein_coding"
"ENSG00000224945"	NA	""	"lncRNA"
"ENSG00000223989"	NA	""	"lncRNA"
"ENSG00000228423"	NA	""	"lncRNA"
"ENSG00000130956"	22927	"HABP4"	"protein_coding"
"ENSG00000286448"	NA	""	"lncRNA"
"ENSG00000162496"	9249	"DHRS3"	"protein_coding"
"ENSG00000273821"	NA	""	"lncRNA"
"ENSG00000101197"	79444	"BIRC7"	"protein_coding"
"ENSG00000250490"	401172	"LINC02145"	"lncRNA"
"ENSG00000250481"	NA	""	"lncRNA"
"ENSG00000280017"	NA	""	"TEC"
"ENSG00000124279"	79072	"FASTKD3"	"protein_coding"
"ENSG00000243844"	NA	"RPL17P33"	"processed_pseudogene"
"ENSG00000286705"	NA	""	"lncRNA"
"ENSG00000015592"	81551	"STMN4"	"protein_coding"
"ENSG00000225856"	NA	"PCNPP2"	"processed_pseudogene"
"ENSG00000275764"	NA	""	"lncRNA"
"ENSG00000287287"	NA	""	"lncRNA"
"ENSG00000276462"	440896	""	"lncRNA"
"ENSG00000130038"	84766	"CRACR2A"	"protein_coding"
"ENSG00000130997"	353497	"POLN"	"protein_coding"
"ENSG00000237365"	NA	""	"lncRNA"
